Word,Tag
మహారాష్ట్ర,B-LOC
ప్రమాణస్వీకారం,B-EVT
ప్రతి,B-LOC
ప్రాంతానిక్,B-LOC
మల్లిక,B-PER
బియ్యం,B-PROD
నీరు,B-PROD
ప్రొఫెసర్,B-PER
పి.సి.,I-PER
మహాలనోబిస్,I-PER
జాతీయ అవార్డు,B-EVT
ఛానల్,B-ORG
ఆమె,B-PER
బైబిలు,B-ORG
ఇతను,B-PER
తండ్రి,B-PER
ఆత్మహత్య,B-EVT
అధికారులు,B-ORG
అగ్ని ప్రమాద ఘటన,B-EVT
ట్రాక్టర్,B-PROD
కమల్‌,B-PER
హాసన్‌,I-PER
మక్కల్‌,B-ORG
నీది,I-ORG
మయ్యం,I-ORG
తమిళనాడు,B-LOC
చెన్నై,B-LOC
తమిళనాడు అసెంబ్లీ ఎన్నికల్లో,B-EVT
సినిమా,B-ORG
ఉల్లి,B-PROD
అతడు,B-PER
కోమలత్వం,B-PER
రామ్,B-PER
గోపాల్,I-PER
వర్మ,I-PER
హిజ్కియా,B-PER
సత్యమార్గమును,B-PROD
ఆస్కార్,B-PER
విజేతలు,I-PER
ఆస్కార్,B-ORG
ఆస్కార్ 2019,B-EVT
ఎంపికచేసిన,B-PER
వీరి,B-PER
అడవి,B-LOC
తన,B-PER
అల్లుడు,B-PER
పెద్దకోడలు,B-PER
మేనల్లుడి,B-PER
మనవరాలి,B-PER
ఆండ్రాయిడ్,B-ORG
ఐస్‌క్రీమ్,B-PROD
అలాగే,B-PER
పోలీస్,B-ORG
చిలకలగూడ,B-LOC
పోలీస్‌స్టేషన్,B-LOC
ఘటన,B-EVT
హైదరాబాద్,B-LOC
ఘటనే,B-EVT
విషయాలు,B-EVT
భారత్,B-ORG
పాకిస్థాన్,B-LOC
గురుద్వారా,B-LOC
దాడి,B-EVT
కివిఫుట్స్,B-PROD
అర్జెంటీనా,B-ORG
ఇటలీ,B-ORG
స్పెయిన్,B-ORG
జపాన్,B-ORG
బ్రెజిల్,B-ORG
అర్జెంటీనా,B-LOC
ఇటలీ,B-LOC
స్పెయిన్,B-LOC
జపాన్,B-LOC
బ్రెజిల్,B-LOC
రాకేషఖ్,B-PER
వైభవ్,B-PER
పిచాడ్,I-PER
మధుకర్,B-PER
పిచాడ్,I-PER
ఎన్సీపీ,B-ORG
అహ్మద్నగర్ జిల్లా,B-LOC
అఖోలె మండల,B-LOC
పోలీస్,B-PER
పోలీస్,B-ORG
బిస్ఫీ,B-LOC
బిజినెస్,B-ORG
జట్టు,B-ORG
లీగ్,B-EVT
ఆయన,B-PER
ఎన్95 మాస్కుల,B-PROD
ప్రమీల,B-PER
కథలు,B-EVT
మారుతి,B-PER
సుజుకి,I-PER
మారుతి,B-ORG
సుజుకి,I-ORG
ఇకో బిఎస్ 6,B-PROD
దానికి సంబంధించిన వీడియోని కూడా,B-EVT
కళాశాల,B-ORG
ఇంట‌ర్వ్యూ,B-EVT
100మార్కుల‌,B-PROD
విశాల్,B-PER
శేఖర్,B-PER
కంపాలా,B-ORG
రాజధాని,B-LOC
ఎంటెబే,B-LOC
సరస్సు,B-LOC
కంటైన్మెంట్ జోన్ల,B-LOC
కృష్ణమూర్తి,B-PER
భారతీయ,B-ORG
జనతా,I-ORG
పార్టీ,I-ORG
దక్షిణాది,B-LOC
కేరళ,B-LOC
తమిళనాడు,B-LOC
కర్ణాటక,B-LOC
ఆంధ్రప్రదేశ్,B-LOC
అక్కా,B-PER
అక్కమ్మ,B-PER
హైదరాబాద్,B-LOC
నితీశ్,B-PER
కుమార్,I-PER
బిహార్,B-ORG
ప్రమాణ స్వీకారం,B-EVT
నాగ్,B-PER
నారా,B-PER
లోకేష్,I-PER
టిడిపి,B-ORG
చిత్రం,B-EVT
నిందితుడిని,B-PER
వాళ్ల,B-PER
ఏపీ,B-LOC
జైట్లీ,B-PER
గోయల్,B-PER
ఆర్థిక,B-ORG
శాఖ,I-ORG
కార్పొరేట్,B-ORG
వ్యవహారాల,I-ORG
శాఖ,I-ORG
సహదేవన్,B-PER
అసెంబ్లీ,B-ORG
కున్నతూరు,B-LOC
నియోజకవర్గం,B-LOC
2016 అసెంబ్లీ ఎన్నికల్లో,B-EVT
మాకు,B-PER
యెహోవా,B-PER
మెట్రో,B-ORG
దీని,B-PROD
ముకేశ్‌,B-PER
అంబానీ,I-PER
హురున్,B-PER
అనాస్,B-PER
రెహమాన్‌,I-PER
జగన్,B-PER
విజయసాయి,B-PER
రెడ్డి,I-PER
వర,B-PER
ప్రసాద్,I-PER
మిథున్,B-PER
రెడ్డి,I-PER
పెద్ది,B-PER
రెడ్డి,I-PER
రోజా,B-PER
చెవిరెడ్డి,B-PER
శ్రోతల,B-EVT
ఆయన,B-PER
పుట్టనరోజు,B-EVT
చికిత్సా,B-ORG
మగాళ్లు,B-PER
ఒక,B-PER
టీకాని,B-EVT
తొలి,B-PER
మ్యాచ్,B-EVT
కిల్లింగ్‌,B-PER
వీరప్పన్‌,I-PER
ఆత్మ,B-PER
హత్యతో,B-EVT
ఆలయ,B-LOC
ఆలయ నిర్మాణ పనులు ప్రారంభమయ్యాయి,B-EVT
సాగించారు,B-PER
భారతదేశ,B-LOC
విజయ్‌,B-PER
మాల్యా,I-PER
మెహుల్‌,B-PER
చోక్సీ,I-PER
డిబిటి,B-ORG
జెన్నోవా నొవెల్,B-PROD
ఎంఆర్ఎన్ఎ,B-PROD
పర్యావరణ,B-PER
ఆందోళనలు,B-EVT
అందాల,B-PROD
సార్వత్రిక ఎన్నికల్లో,B-EVT
హ్యుండాయ్,B-ORG
చైనా,B-LOC
ఆవిష్కరణ,B-EVT
ఐఎక్స్25,B-PROD
రాజీవ్,B-PER
గాంధీ,I-PER
జెపి,B-PER
నడ్డా,I-PER
రాజీవ్,B-ORG
గాంధీ,I-ORG
ఫౌండేషన్,I-ORG
బిజెపి,B-ORG
చైనా,B-LOC
భూషణ్,B-PER
కుమార్,I-PER
33W,B-ORG
ఫోన్,B-PROD
అనిల్,B-PER
రావిపూడి,I-PER
ఎఫ్ 2,B-PROD
భర్త,B-PER
భార్యపట్ల,B-PER
India,B-LOC
England,B-LOC
Victory,B-EVT
ప్రభుత్వ,B-ORG
బాధితుల,B-PER
నీలోఫర్‌,B-ORG
ఆస్పత్రి,I-ORG
అస్సాం,B-LOC
ఇండియన్‌,B-ORG
ఓవర్‌సీస్‌,I-ORG
బ్యాంకు,I-ORG
లాల్,B-PER
బ‌హదూర్,I-PER
శాస్త్రి,I-PER
వివేక్,B-PER
అగ్నిహోత్రి,I-PER
మరణం,B-EVT
మేలో,B-PER
లోక్‌సభ,B-ORG
లోక్సభ,B-EVT
కాగా,B-EVT
పాత,B-PER
శివ,I-PER
విష్ణు,B-PER
హొయసల,B-ORG
రాజవంశం,I-ORG
పరిశ్రమికుడు,B-PER
ప్రాజెక్ట్,B-ORG
మేనేజ్మెంట్,I-ORG
గుంటూరు,B-LOC
పోలీసులు,B-PER
కార్లు,B-PROD
యువకుడి,B-PER
అతని,B-PER
స్నేహితుడి,I-PER
విశ్లేషకులు,B-PROD
దంపతులు,B-PER
రైలు,B-ORG
అని,B-PER
టీపీసీసీ,B-PER
అధ్యక్షుడు,I-PER
Quark,B-ORG
Snapdragon 855,B-PROD
కెసిఆర్,B-PER
నూట,B-PER
ఇరవై,I-PER
తిరపతులు,I-PER
కొత్తలో,B-LOC
దీని,B-ORG
హృతిక్,B-PER
రోషన్,I-PER
టైగర్,B-PER
ష్రాఫ్,I-PER
ప్రభుత్వం,B-PER
టిడిపి,B-PER
టిడిపి,B-ORG
గుజరాత్,B-LOC
ఎన్నికల ఫలితాలు,B-EVT
పోలింగ్,B-EVT
అతను,B-PER
సయింధవ లవణం,B-PROD
ఐడైజ్డ్ ఉప్పు,B-PROD
నాగార్జున,B-PER
కుమారస్వామి,B-PER
కర్ణాటక,B-ORG
అసెంబ్లీ,I-ORG
రామనగర,B-LOC
చెన్నపట్న,B-LOC
ఎన్నికల్లో,B-EVT
భార్య,B-PER
మైత్రీ,B-ORG
మూవీ,I-ORG
మేకర్స్,I-ORG
ఎ.కోదండరామి,B-PER
చిరంజీవి,B-PER
సోషల్,B-ORG
మీడియా,I-ORG
శ్రీకాకుళం,B-LOC
ఎల్. ఎన్ పేట మండలం,B-LOC
ఘటన,B-EVT
ఐఎంఎఫ్,B-ORG
భారత్,B-LOC
2016-17 సంవత్సరానికి,B-EVT
ఈయన,B-PER
పి.,B-PER
వి.,I-PER
గిరి,I-PER
23,B-PER
దాంతో,B-PER
విభేదాలు తలెత్తుతాయి,B-EVT
శ్రీకృష్ణుడు,B-PER
రాధల,B-PER
పండుగలు,B-EVT
అతను,B-PER
అంది,B-PER
రామ్,B-PER
చరణ్,I-PER
బ్లూబెర్రీస్,B-PROD
పోలీసులు,B-ORG
బాష్పవాయివు,B-PROD
ఇంజన్,B-PROD
ట్రాన్సిమిషన్ సిస్టమ్,B-PROD
ఈ,B-PER
ఫంక్షన్,B-ORG
మన,B-ORG
జెట్,B-ORG
room,B-LOC
నెల్లూరు,B-LOC
ఇశ్రాయేలీయులు,B-PER
యాజకులు,B-PER
లేవీయులు,B-PER
నెతీనీయులు,B-PER
పట్టణములు,B-LOC
రాజ్యసభ,B-ORG
ముందుండి,B-PER
చిన్నమంద,B-PER
ఇశ్రాయేలు,B-ORG
ఇశ్రాయేలు,B-LOC
తెల్చారు,B-PER
అనుష్క,B-PER
హాలీవుడ్,B-ORG
స్థానిక,B-ORG
ఏ,B-PER
కీర్తి,B-PER
ఎలాగైనా,B-PER
కాంగ్రెస్,B-ORG
పార్టీ,I-ORG
వచ్చే ఎన్నికల,B-EVT
ఎవరి,B-PER
ఎక్కడేముందో,B-LOC
Sikkim,B-LOC
East Sikkim,B-LOC
Rangpo,B-LOC
South Sikkim,B-LOC
Vehicle Disinfectant Bay,B-PROD
మోడీ,B-PER
పార్లమెంట్,B-ORG
ఎన్టీఆర్,B-PER
బసవతారకం,B-PER
బాలకృష్ణ,B-PER
క్రిష్,B-PER
సాయి,B-PER
విష్ణువర్ధన్,B-PER
ఇందూరి,B-PER
తరణ్,B-PER
ఆదర్ష్,B-PER
ప్రోజెనిటార్ కణాలు,B-PROD
గోపికృష్ణ,B-PER
యువీ,B-ORG
క్రియేషన్స్,I-ORG
గోపికృష్ణ,B-ORG
మూవీస్,I-ORG
పాత నోట్లు రద్దు చేయడం,B-EVT
రూ,B-PROD
బడ్జెట్,B-ORG
మత్స్యకారులు,B-PER
వాతావరణ,B-ORG
శాఖ,I-ORG
సముద్రం,B-LOC
చేపల,B-PROD
సీపీ,B-PER
మైసూరు,B-PER
యూనివర్సిటీ,I-PER
మైసూరు,B-ORG
యూనివర్సిటీ,I-ORG
మైసూరు,B-LOC
భారత్,B-LOC
వరుసగా మూడు వన్డేలు,B-EVT
అఫ్గానిస్తాన్‌,B-PER
అధ్యక్షుడు,I-PER
శ్రీ,I-PER
అశ్,I-PER
రఫ్‌,I-PER
గనీ,I-PER
అఫ్గానిస్తాన్‌,B-ORG
ఇరాన్,B-LOC
ఆడపిల్ల,B-PER
పెళ్లిళ్లకు,B-PER
వీడియోలు,I-PER
తీసేవాడు,I-PER
కొణిదెల,B-PER
మెగాస్టార్,B-PER
చిరంజీవి,I-PER
రామ్,B-PER
చరణ్,I-PER
తేజ్,I-PER
కొణిదెల,B-ORG
ప్రొడక్షన్,I-ORG
బ్యానర్,I-ORG
కప్పు,B-PROD
నారింజ,B-PROD
కుంభకోణం,B-ORG
కోర్టులో,B-LOC
కేసు నమోదు,B-EVT
ఆయన,B-PER
బిజెపి,B-ORG
బిఎస్‌పి,B-ORG
ఎస్‌పి,B-ORG
కాంగ్రెస్,B-ORG
వివ్,B-PER
ఫ్రాన్స్,B-LOC
పోలీసులు,B-PER
ద్విచక్ర,B-PER
వాహనదారులు,I-PER
పోలీసులు,B-PER
పోలీసులు,B-ORG
కోల్‌కతా,B-LOC
కలకత్తా,B-LOC
హెల్మెట్‌,B-PROD
రాష్ట్ర,B-ORG
ప్రభుత్వం,I-ORG
ఒక,B-PER
నిర్ణయానికి,I-PER
వచ్చాడు,I-PER
పూజ,B-PER
హెగ్డే,I-PER
ఆపిల్,B-PROD
కాంగ్రెస్,B-ORG
ప్రభుత్వం,B-ORG
నదీ పరిసర ప్రాంతాల్లో,B-LOC
ఎడ్ల బండ్ల,B-PROD
ఆయన,B-PER
ప్రభుత్వరంగ,B-ORG
బ్యాంకులు,I-ORG
హోల్కర్,B-ORG
రంజీ,B-ORG
ఢిల్లీ,B-ORG
ఇండోర్,B-LOC
హోల్కర్‌ మైదానం,B-LOC
ఢిల్లీ,B-LOC
రంజీ ట్రోఫీ,B-EVT
2017-18 సీజన్,B-EVT
ఫైనల్,B-EVT
Stifund,B-PROD
పోలీసులు,B-PER
దుండగులలో,B-LOC
విచారణ,B-EVT
ప్రసాద్,B-PER
సీతానగరం,B-ORG
పోలీస్‌స్టేషన్,I-ORG
ఐపీసీ,B-ORG
సీతానగరం,B-LOC
పోలీస్‌స్టేషన్,B-LOC
కేసు నమోదు,B-EVT
ఏదోలోతైన,B-EVT
సర్కారు,B-ORG
బ్యాంకులు,B-ORG
గృహ‌రుణాల,B-PROD
సుయోధనుడు,B-PER
యంత్రం,B-ORG
నియంత్రణ,B-PROD
ఎలా,B-PER
మెల్లగా,B-PER
వామనావతారము,B-PER
Mail,B-ORG
Mobile,I-ORG
Mail Mobile,B-PROD
అపొస్తలుల,B-PER
బైబిలు,B-ORG
కార్యములు,B-EVT
బీజేపీ,B-PER
నాయకులు,I-PER
బీజేపీ,B-ORG
ప్రాజెక్టు,B-ORG
JMM,B-ORG
Congress,B-ORG
RJD,B-ORG
Jharkhand,B-LOC
Elections 2019,B-EVT
మిస్ట‌ర్,B-PER
కెకె,I-PER
దాన్ని,B-PER
క్రైస్తవ,B-ORG
సంఘానికి,I-ORG
దీంతో,B-PER
ఇద్దరి,B-PER
పరిచయం,B-EVT
పెళ్లి,B-EVT
ఆటోమేషన్,B-ORG
overseas,B-ORG
అనిరుద్,B-PER
తమిళ,B-ORG
సంగీత,I-ORG
చిత్ర,B-PROD
మోనాల్,B-PER
హారిక,B-PER
అరియానా,B-PER
అవినాష్,B-PER
అభిజిత్,B-PER
అఖిల్,B-PER
సొహైల్,B-PER
టైటిల్ రేస్‌‌,B-EVT
నిర్మలా,B-PER
సీతారామన్,I-PER
భారత,B-ORG
ఆర్థిక,I-ORG
వ్యవస్థ,I-ORG
ఆత్మనిర్భర్,B-ORG
భారత్,I-ORG
అభియాన్,I-ORG
కేంద్ర,B-ORG
"ఆర్థిక,",I-ORG
కార్పొరేట్,I-ORG
వ్యవహారాల,I-ORG
మంత్రి,I-ORG
శాఖ,I-ORG
కోవిడ్-19,B-EVT
అతని,B-PER
సంస్థలు,B-ORG
కోవింద్,B-PER
సాయుధ,B-ORG
దళాల,I-ORG
మహేంద్ర,B-PER
సింగ్,I-PER
ధోనీ,I-PER
విరాట్,B-PER
కోహ్లీ,I-PER
మహారాష్ట్ర,B-LOC
ముంబయి,B-LOC
వర్షాలు,B-EVT
Tata,B-ORG
Motors,I-ORG
కమల్,B-PER
హాసన్,I-PER
హాలీవుడ్,B-ORG
Fiat,B-ORG
Fiat,B-ORG
India,I-ORG
Punto,B-PROD
Punto Evo Hatchback,B-PROD
Fiat Grande Punto,B-PROD
అలహబాద్,B-PER
అలహబాద్,B-LOC
అతని,B-PER
హెయిర్,B-ORG
నేను,B-PER
సినిమా,B-EVT
అతను,B-PER
స్టేట్,B-ORG
బ్యాంక్,I-ORG
ఆఫ్,I-ORG
ఇండియా,I-ORG
లౌకికవాదం,B-PER
ఉన్న,B-PER
అన్నారు,B-PER
పార్టీ,B-ORG
బీజేపీ,B-ORG
ఆ,B-PER
సాయం,I-PER
ఆఫ్రికా,B-LOC
తప్పతాగి,B-ORG
రైల్వే,B-ORG
టాటా,B-ORG
మోటార్స్,I-ORG
ఇండియన్,B-LOC
ఇంపాక్ట్ డిజైన్,B-PROD
వాహనాల,B-PROD
మోదీ,B-PER
స్విస్,B-ORG
బ్యాంకుల్లో,I-ORG
భారతీయుల,B-LOC
ఖాతాల తొలి విడత,B-EVT
నా,B-PER
బీజేపీ,B-ORG
హైదరాబాద్,B-LOC
తెలంగాణ,B-LOC
లోక్‌సభ ఎన్నికల్,B-EVT
నోక్‌లాక్,B-ORG
తోనోక్న్యు,B-ORG
నోఖు,B-ORG
పాన్సో,B-ORG
చింగ్మీ,B-ORG
నోక్‌లాక్ ఉపవిభాగం,B-LOC
నేను,B-PER
వనిత,B-PER
ముంబై,B-LOC
మంత్రులు,B-PER
జైట్లీ,B-LOC
అంత్యక్రియల్లో,B-EVT
ఫోన్ల,B-PROD
ప్రభుత్వం,B-ORG
నితీశ్,B-PER
కుమార్,I-PER
శ‌ర‌ద్,B-PER
యాద‌వ్,I-PER
బీహార్,B-ORG
బీజేపీ,B-ORG
జేడీయూ,B-ORG
బీహార్,B-LOC
విష్ణువు,B-PER
చెన్నకేశవ,B-PER
స్వామి,I-PER
సౌరవ్,B-PER
గంగూలీ,I-PER
వార్నర్,B-PER
ప్రధానమంత్రి,B-PER
శ్రీ,I-PER
నరేంద్ర,I-PER
మోదీ,I-PER
కేంద్ర,B-ORG
మంత్రివర్గం,I-ORG
శ్రీ,B-PER
న‌రేంద్ర‌,I-PER
మోదీ,I-PER
ఐసిటి,B-ORG
ప్రొ-,B-ORG
యాక్టివ్,I-ORG
గ‌వ‌ర్నెన్స్,I-ORG
పిఆర్ఎజిఎటిఐ,B-ORG
ప్ర‌గ‌తి,B-ORG
14 వ స‌మీక్ష స‌మావేశానికి,B-EVT
అనంతకళాపీఠం,B-ORG
పలు జిల్లాల్లో,B-LOC
అక్కడ,B-LOC
జరిగింది,B-EVT
అంచనా,B-PER
వేస్తున్నారు,I-PER
కె.,B-PER
నారాయణ,I-PER
స్వామి,I-PER
ఉమ్మడి,B-ORG
ఏ,B-PER
అమ్మాయి,I-PER
ఊరు,B-LOC
కరీంనగర్,B-ORG
హాస్పిటల్,I-ORG
కరీంనగర్,B-LOC
వైద్యుడు,B-PER
పోలీసులు,B-PER
స్వీట్లు,B-PER
ఖురాన్,B-PER
బాగా,B-PER
కల,B-PROD
ముంబై,B-PER
జట్టుకు,I-PER
ముంబై,B-ORG
జట్టు,I-ORG
రంజీ ట్రోఫీ,B-EVT
మృతదేహాల,B-PER
ఆయన,B-PER
ప్ర్త్యామ్నాయడిజైన్,B-PER
ఇంటి,B-LOC
నాయకులు,B-PER
నన్ను,B-PER
టీడీపీ,B-PER
కార్యకర్తలు,I-PER
శ్రేణుల,B-PER
టీడీపీ,B-ORG
వైసీపీ,B-ORG
యేసు,B-PER
భూమిమీద,B-LOC
క్లైవ్,B-PER
బెంగాల్,B-LOC
భారతదేశాన్ని,B-LOC
బ్రిటన్,B-LOC
క్లైవ్ విజయం,B-EVT
జిల్,B-PER
ఫేం,I-PER
రాధాకృష్ణ,B-PER
అందాల,B-PER
భామ,I-PER
పూజా,B-PER
హెగ్డే,I-PER
జిల్,B-ORG
ఫేం,I-ORG
రాధాకృష్ణ,I-ORG
తమిళనాట,B-LOC
ఇద్దరు,B-PER
కారు,B-ORG
కారు,B-PROD
ఉరుగుజ్జుల్లో,B-LOC
గర్భం,B-EVT
చనుబాలివ్వడం,B-EVT
రైతుల,B-PER
ఇక,B-LOC
అచ్చెన్నాయడు,B-PER
ఈఎస్సై,B-ORG
కుంభకోణం,B-LOC
అరెస్టు,B-EVT
ఆమె,B-PER
మృతి,B-EVT
నిలదీశారు,B-PER
టీడీపీ,B-ORG
షూటింగ్,B-EVT
నరేంద్రమోదీ,B-PER
సమావేశానికి,B-EVT
బీజేపీ,B-ORG
జేడీయూ,B-ORG
ఢిల్లీ,B-LOC
జిమ్నాస్ట్,B-PER
ప్రపంచకప్,B-ORG
ప్రపంచకప్,B-EVT
క్లార్,B-PER
పచ్చయప్ప,B-PER
ముదలియార్,I-PER
మద్రాసు,B-LOC
మోదీ,B-PER
భారత్,B-ORG
ఆర్థిక,B-ORG
వేలల్లో,B-LOC
కేసులు నమోదవుతునే,B-EVT
పోలీసులు,B-ORG
ఉస్మానియా,B-ORG
ఆసుపత్రి,I-ORG
ఆయన,B-PER
బిజెపి,B-ORG
ఆమె,B-PER
అతడికి,B-PER
అడ్డనార,B-PER
మంచం,B-LOC
వల్లభాచార్య,B-PER
సాధువు,I-PER
ఈ పట్టణం,B-LOC
న్యాయస్థానం,B-ORG
విచారణ,B-EVT
వ్యవసాయరంగంలో సంక్షోభం,B-EVT
పోలీసులు,B-PER
పీ,B-PER
బీజేపీ,I-PER
నేతలు,I-PER
పీ,B-ORG
బీజేపీ,I-ORG
ఇందులో,B-PER
పవన్,B-PER
కళ్యాణ్,I-PER
బాబి,B-PER
ఆయన,B-PER
ప్రారంభ,B-EVT
అన్వేషణి,B-PER
సెంటర్‌,B-PER
ఫర్‌,I-PER
పబ్లిక్‌,I-PER
ఇంటరెస్ట్‌,I-PER
లిటిగేషన్‌,I-PER
చైర్మన్‌,I-PER
ఎస్‌ఏ,I-PER
బోబ్డో,I-PER
ప్రజా,B-ORG
రవాణా,I-ORG
సెంటర్‌,B-ORG
ఫర్‌,I-ORG
పబ్లిక్‌,I-ORG
ఇంటరెస్ట్‌,I-ORG
లిటిగేషన్‌,I-ORG
రాహుల్,B-PER
సంక్రిత్యాన్,I-PER
సుప్రీంకోర్టు,B-ORG
రాహుల్,B-PER
గాంధీ,I-PER
తనూశ్రీ,B-PER
దత్తా,I-PER
నానా,B-PER
పటేకర్,I-PER
ఆరు,B-PER
ఇంట్లో,B-LOC
మురద్,B-PER
అలీ,I-PER
బీహార్,B-ORG
రాష్ట్రంలోని,I-ORG
వెస్ట్,I-ORG
చంపరన్,I-ORG
జిల్లాలోని,I-ORG
కోర్టులో,B-ORG
బీహార్,B-LOC
రాష్ట్రం,B-LOC
వెస్ట్ చంపరన్ జిల్లా,B-LOC
కేసు నమోదైంది,B-EVT
అన్నయ్య,B-PER
వదినె,B-PER
అమ్మల,B-PER
రాధా,B-PER
మోహన్,I-PER
సింగ్,I-PER
సుభాష్,B-PER
భమ్రే,I-PER
గిరీష్,B-PER
మహాజన్,I-PER
కేంద్ర,B-ORG
మంత్రి,B-ORG
చర్చల్,B-EVT
రాష్ట్ర,B-PER
శాసనసభ,I-PER
రాష్ట్ర,B-ORG
శాసనసభ,I-ORG
జమ్మూ కాశ్మీర్,B-LOC
మీకు,B-PER
దిల్,B-PER
రాజు,I-PER
మారేడుమిల్లి రోడ్డు,B-LOC
ప్రమాదం,B-EVT
బస్సు,B-PROD
బీజేపీ,B-PER
నేత‌లు,I-PER
మహీంద్రా,B-PER
మోజో 300,B-PROD
అతను,B-PER
భారతదేశం,B-LOC
రామనాథ్,B-PER
కోవింద్,I-PER
నరేంద్ర,B-PER
మోడీ,I-PER
హైటెక్,B-ORG
హైటెక్ సిటీ-రాయదుర్గం,B-LOC
ప్రారంభం,B-EVT
మెట్రో సేవలు,B-PROD
యాజకుడు,B-PER
అమె,B-PER
యెహోవా,B-ORG
కాంగ్రెస్,B-ORG
పార్టీ,I-ORG
డేవిడ్,B-PER
లెటర్మాన్,I-PER
ఆల్టో,B-ORG
పోలీసులు,B-PER
మిస్సింగ్‌ కేసు,B-EVT
యెహోవా,B-PER
సాతాను,B-PER
లోక,B-LOC
మాసేరటి,B-PER
క్వాట్రోపోర్టే,B-ORG
ఫెరారీ,B-ORG
గిబ్లి,B-LOC
ఫెరారీ 3.8 లీటర్ వి8,B-PROD
మదన్,B-PER
ఆయన,B-PER
భారతదేశం,B-LOC
రుతుపవనాల,B-EVT
గ్రామం,B-LOC
మనమందరం,B-PER
యింటి,B-LOC
ఠాగూర్,B-PER
మధు,B-PER
వెంక‌ట్,B-PER
మోహ‌న్,I-PER
ేవడయ్యా,B-PER
ప్రాథమిక,B-ORG
పరీక్ష,B-EVT
దేవినేని,B-PER
ఉమామహేశ్వరరావు,I-PER
ప్రత్తిపాటి,B-PER
పుల్లారావు,I-PER
కొల్లు,B-PER
రవీంద్ర,I-PER
కామినేని,B-PER
శ్రీనివాస్,I-PER
కేశినేని,B-PER
శ్రీనివాస్,I-PER
కొనకళ్ల,B-PER
నారాయణ,I-PER
నన్నపనేని,B-PER
రాజకుమారి,I-PER
గద్దె,B-PER
అనురాధ,I-PER
కోనేరు,B-PER
శ్రీ్ధర్,I-PER
గద్దె,B-PER
రామ్మోహన్,I-PER
బొండా,B-PER
ఉమామహేశ్వరరావు,I-PER
బోడే,B-PER
ప్రసాద్,I-PER
బుద్దా,B-PER
వెంకన్న,I-PER
మహిళా,B-ORG
కమిషన్,I-ORG
జిల్లా,B-ORG
పరిషత్,I-ORG
పార్లమెంట్,B-ORG
సిబ్బంది,B-PER
ఎయిరిండియా,B-ORG
జాన్‌,B-PER
సెనా,I-PER
ఇండియా,B-ORG
సాధారణ,B-PROD
ఎవరికీ,B-PER
ఎప్పుడు,B-EVT
షియోమి,B-ORG
బడ్జెట్ ఫోన్,B-PROD
ఆక్టా-కోర్,B-PROD
SoC,B-PROD
snapdragon,B-PROD
665 SoC,B-PROD
ఆ,B-PER
పార్టీ,I-PER
పార్టీ,B-ORG
స్థానాలు,B-LOC
రజనీకాంత్,B-PER
దర్బార్,B-ORG
పోలీసు,B-ORG
సుజుకి,B-ORG
భారతదేశం,B-LOC
ఎర్టిగ ఎంపివి,B-PROD
రెండవ ఎలక్ట్రిక్ వాహన,B-PROD
పూర్తి,B-ORG
డొమైన్,I-ORG
భరతదేశం,B-LOC
చిలిక,B-LOC
విషయం,B-EVT
ఆయన,B-PER
కోర్టు,B-ORG
కిల్లో,B-PER
కుమారి,I-PER
అతను,B-PER
చర్యలు,B-EVT
ఎవరు,B-PER
రాష్ట్రపతి,B-PER
భారత,B-ORG
ప్రభుత్వం,I-ORG
ఉపాధ్యాయుని,B-PER
ఎవరికీ,B-PER
దావూద్,B-PER
ఇబ్రహీం,I-PER
ఎఫ్డబ్ల్యూడి,B-ORG
టైర్ల,B-PROD
శివుడి,B-PER
సంగమేశ్వరుడు,B-PER
జి.,B-PER
కె,I-PER
ఈ,B-ORG
మేరకు,I-ORG
రాష్ట్ర,I-ORG
ఉన్నత,I-ORG
విద్యా,I-ORG
మండలి,I-ORG
ప్రకటన విడుదల,B-EVT
హిల్లరీ,B-PER
క్లింటన్,I-PER
డెమోక్రాటిక్,B-ORG
2016 అధ్యక్ష ఎన్నికల్లో,B-EVT
US,B-ORG
నేవీ,I-ORG
వికీమీడియా,B-ORG
కామన్స్,I-ORG
పబ్లిక్ డొమైన్,B-PROD
ప్రజలు,B-PER
మారటోరియం,B-ORG
కాలం,B-EVT
శిల్బధ్ర,B-PER
దత్తా,I-PER
బారక్‌పూర్,B-ORG
అసెంబ్లీ,I-ORG
ఏపీ,B-ORG
ప్రభుత్వం,I-ORG
విరాట్,B-PER
కోహ్లీ,I-PER
టీమిండియా,B-ORG
హైదరాబాద్,B-LOC
పోలీసులు,B-PER
పోలీసులు,B-ORG
హోంమంత్రి,B-PER
సమర,B-PER
కొరియా,B-LOC
చైనా,B-LOC
ఎం.,B-ORG
ఎం.,I-ORG
ఎస్.,I-ORG
వై,I-ORG
ఎన్‌సిఎల్,B-ORG
టి(నేషనల్,I-ORG
కంపెనీ,I-ORG
లా,I-ORG
ట్రిబ్యునల్),I-ORG
ఎస్సార్,B-ORG
స్టీల్,I-ORG
గుజరాత్,B-LOC
ఇమామ్,B-PER
పోలీస్,B-ORG
పోలీస్ స్టేషన్,B-LOC
వరుణ్,B-PER
తేజ్,I-PER
భారత్,B-ORG
జర్మనీ,B-ORG
కార్టన్,B-PROD
ఇంట్లో,B-LOC
